plate,status,entry_time,exit_time,duration_minutes,fee,payment_method,entry_camera,exit_camera,user_name,session_uuid
۸۶ه۸۲۲-۳۵,waived,2026-06-30T08:27:33.163482+00:00,2026-06-30T22:16:14.980252+00:00,828,0,waived,entry,,,68fa7353-a758-44a6-8903-5277bef9cbd0
۸۶ه۸۲۲-۳۵,flagged,2026-06-30T08:27:31.608942+00:00,,,0,,entry,,,329db647-fe3e-4f96-9b79-888d387b57d2
۸۶ه۸۲۲-۳۵,flagged,2026-06-30T08:27:26.776086+00:00,,,0,,entry,,,ef42cb49-b64a-46c8-a89b-14bf24f466a1
۸۶ه۸۲۲-۳۵,flagged,2026-06-30T08:27:26.254284+00:00,,,0,,entry,,,c3f99418-aa1e-47b1-ab56-5d758b21ef73
۸۶ه۸۲۲-۳۵,flagged,2026-06-30T08:27:24.237740+00:00,,,0,,entry,,,c730b555-82fd-4267-9a02-f3ad66a03522
۸۶ه۸۲۲-۳۵,flagged,2026-06-30T08:27:23.145765+00:00,,,0,,entry,,,993845b5-9d3a-4b17-bdb2-5d494fb6c7de
۸۶ه۸۲۲-۳۵,flagged,2026-06-30T08:27:21.551263+00:00,,,0,,entry,,,a153d03b-71bc-4719-9a3f-335c3992e9ce
۹۷ن۵۵۷-۱۷,waived,2026-06-30T08:27:20.410846+00:00,2026-06-30T22:16:14.980252+00:00,828,0,waived,entry,,,31f54994-02c4-4e61-a738-e9efc2abe26d
۹۷ن۵۵۷-۱۷,flagged,2026-06-30T08:27:17.507539+00:00,,,0,,entry,,,ac66462e-bbe8-4f96-92cb-c50ae47553b4
۹۱ل۷۶۹-۱۷,waived,2026-06-30T08:27:16.585501+00:00,2026-06-30T22:16:14.980252+00:00,828,0,waived,entry,,,4b77d4a4-5d52-4ed6-8075-5116064c4c00
۶۹ب۱۳۲-۱۷,waived,2026-06-30T08:27:13.913059+00:00,2026-06-30T22:16:14.980252+00:00,829,0,waived,entry,,,64cb78a9-4f7e-41c6-9c91-0bbbdcd4e172
۷۷ن۶۷۲-۱۷,waived,2026-06-30T08:27:11.182951+00:00,2026-06-30T22:16:14.980252+00:00,829,0,waived,entry,,,74762ade-c396-4ac1-ac21-6dbbca69abfc
۷۷ن۶۷۲-۱۷,flagged,2026-06-30T08:27:10.367044+00:00,,,0,,entry,,,5875e40c-5e2f-4245-98df-e2d4b115fed8
۸۶ق۱۷۶-۱۷,waived,2026-06-30T08:27:06.208105+00:00,2026-06-30T22:16:14.980252+00:00,829,0,waived,entry,,,cbd9fe41-e0e1-4899-9e63-49a811ff9276
۴۳م۹۴۴-۱۷,waived,2026-06-30T08:27:03.208563+00:00,2026-06-30T22:16:14.980252+00:00,829,0,waived,entry,,,88498fdc-863e-4937-a1b2-d9d6764285be
۱۹ق۴۷۵-۳۷,waived,2026-06-30T08:26:58.436338+00:00,2026-06-30T22:16:14.980252+00:00,829,0,waived,entry,,,fef7eb5b-d2e9-485f-b952-f1735464209a
۶۵ن۳۸۸-۱۷,flagged,2026-06-30T06:55:18.736982+00:00,,,0,,entry,,,3f32beb4-ccae-41a5-b38d-124dd2bf0abc
۲۲د۱۶۵-۱۷,waived,2026-06-30T06:52:12.250027+00:00,2026-06-30T22:16:14.980252+00:00,924,0,waived,entry,,,528bf509-7cf1-4e5b-9a4a-30d66dbc657c
۸۶م۲۹۳-۱۷,waived,2026-06-30T06:52:02.330406+00:00,2026-06-30T22:16:14.980252+00:00,924,0,waived,entry,,,c002c86e-5e42-4879-9c5f-aeec1e62707e
۷۳د۳۴۳-۱۷,waived,2026-06-30T06:51:49.224496+00:00,2026-06-30T22:16:14.980252+00:00,924,0,waived,entry,,,4da0dae6-2a68-41b7-9f2e-a8e60c51d517
۹۵و۲۶۸-۱۷,waived,2026-06-30T06:51:38.675173+00:00,2026-06-30T22:16:14.980252+00:00,924,0,waived,entry,,,045f46f9-62a6-48ff-9245-f9cb8be22f02
۷۷ن۶۷۲-۱۷,flagged,2026-06-30T06:50:14.902127+00:00,,,0,,entry,,,b96f6264-034a-447e-b897-b2f30a3a7266
۱۳ج۶۲۲-۱۷,waived,2026-06-30T06:47:44.581371+00:00,2026-06-30T22:16:14.980252+00:00,928,0,waived,entry,,,506f9c66-a880-434d-8427-8250a865e9a6
۱۳ج۶۲۲-۱۷,flagged,2026-06-30T06:47:24.786443+00:00,,,0,,entry,,,cb1cdac0-e321-4fab-a252-acae4e155893
۴۹ه۶۷۹-۱۷,waived,2026-06-30T06:47:02.002547+00:00,2026-06-30T06:58:01.957941+00:00,10,0,waived,entry,exit,,4dfd76f4-7d86-48bd-81fa-99d540c5397a
۲۴ه۶۴۸-۱۷,waived,2026-06-30T06:46:24.821693+00:00,2026-06-30T22:16:14.980252+00:00,929,0,waived,entry,,,65f32be5-c5f9-417f-ac49-3a395b688e47
۳۲ه۸۶۴-۱۷,waived,2026-06-30T06:44:06.826635+00:00,2026-06-30T22:16:14.980252+00:00,932,0,waived,entry,,,c6cfa730-36ce-4f9f-b11c-9c44f4af86a3
۸۳ق۵۹۸-۱۷,flagged,2026-06-30T06:42:24.923209+00:00,,,0,,entry,,,2300098e-fb3f-4e01-9dbd-74054810f201
۲۲د۱۶۵-۱۷,flagged,2026-06-30T06:40:52.096917+00:00,,,0,,entry,,,7d5abaaa-19b0-42a0-b458-e8b239762d96
۱۱ج۹۲۶-۱۷,waived,2026-06-30T06:39:05.313069+00:00,2026-06-30T22:16:14.980252+00:00,937,0,waived,entry,,,0dd82bec-1bb5-419b-8659-194eca054dab
۴۸ه۱۶۷-۱۷,waived,2026-06-30T06:36:26.746335+00:00,2026-06-30T22:16:14.980252+00:00,939,0,waived,entry,,,3275fbec-2c34-4a7e-8199-63f41fbe20e3
۴۸ه۱۶۷-۱۷,flagged,2026-06-30T06:36:09.969497+00:00,,,0,,entry,,,efc7b3ef-ab39-49a3-afcd-3661c07e88fc
۳۱ل۹۵۱-۱۷,waived,2026-06-30T06:35:30.153736+00:00,2026-06-30T22:16:14.980252+00:00,940,0,waived,entry,,,01a8d728-156b-4b96-b95c-aa606e7fb952
۷۱ب۵۶۳-۱۷,waived,2026-06-30T06:34:06.875184+00:00,2026-06-30T22:16:14.980252+00:00,942,0,waived,entry,,,fbbc6fad-dced-475d-a8e4-a9ffc90fb502
۲۴م۱۸۵-۲۷,waived,2026-06-30T06:31:18.948740+00:00,2026-06-30T22:16:14.980252+00:00,944,0,waived,entry,,,4dc42e75-af7b-43b5-93e2-afcf212c31bf
۱۷ل۴۶۴-۱۷,waived,2026-06-30T06:31:00.684607+00:00,2026-06-30T22:16:14.980252+00:00,945,0,waived,entry,,,6234c4c0-c2d4-43fc-b6b0-5fe96114b0d3
۸۸ج۳۴۳-۹۷,waived,2026-06-30T06:30:39.411752+00:00,2026-06-30T22:16:14.980252+00:00,945,0,waived,entry,,,17dab052-ce4c-4918-a611-3f7d51253334
۹۴ط۲۲۷-۱۷,waived,2026-06-30T06:30:03.796219+00:00,2026-06-30T22:16:14.980252+00:00,946,0,waived,entry,,,63b070fa-6539-43b2-b78b-aa6050e50360
۸۱س۳۶۵-۱۷,waived,2026-06-30T06:28:53.684429+00:00,2026-06-30T22:16:14.980252+00:00,947,0,waived,entry,,,a7330435-d849-4efa-afee-16b69311586d
۲۶م۲۸۵-۱۷,waived,2026-06-30T06:25:34.007877+00:00,2026-06-30T22:16:14.980252+00:00,950,0,waived,entry,,,7507dabf-64bc-459c-9f37-0ce78f26227b
۴۹م۳۵۸-۱۷,waived,2026-06-30T06:24:30.758905+00:00,2026-06-30T22:16:14.980252+00:00,951,0,waived,entry,,,3510f77a-67ef-4692-8de0-a08f80292e20
۱۹ب۲۵۱-۱۷,waived,2026-06-30T06:24:25.644745+00:00,2026-06-30T22:16:14.980252+00:00,951,0,waived,entry,,,16353e0b-31a1-4fa3-a695-a919e4254b51
۱۹ب۲۵۱-۱۷,flagged,2026-06-30T06:23:49.086009+00:00,,,0,,entry,,,03edac03-d9bb-4b5d-aca2-8199a7136b69
۱۹ب۲۵۱-۱۷,flagged,2026-06-30T06:23:33.959676+00:00,,,0,,entry,,,9b80ddbf-6b34-4694-9190-028c0f670441
۴۲د۹۸۴-۱۷,waived,2026-06-30T06:21:55.647088+00:00,2026-06-30T22:16:14.980252+00:00,954,0,waived,entry,,,ad2963d5-7361-4275-923c-789823702496
۴۱ه۹۸۳-۱۷,waived,2026-06-30T06:21:50.398360+00:00,2026-06-30T22:16:14.980252+00:00,954,0,waived,entry,,,67dd036b-f92a-4a16-a3f8-9e18e9920bc8
۵۹ج۴۳۲-۳۷,waived,2026-06-30T06:21:27.679366+00:00,2026-06-30T22:16:14.980252+00:00,954,0,waived,entry,,,eae467a0-0598-4f7f-85e1-75838980f5a4
۷۴ی۷۳۳-۱۷,waived,2026-06-30T06:20:03.601883+00:00,2026-06-30T22:16:14.980252+00:00,956,0,waived,entry,,,99904d40-55c0-4141-9622-0606c699d810
۶۵ه۱۷۶-۱۷,waived,2026-06-30T06:17:32.760999+00:00,2026-06-30T22:16:14.980252+00:00,958,0,waived,entry,,,9d3f200e-5f9e-490b-b923-c52a2060c633
۱۴ط۳۲۷-۱۷,waived,2026-06-30T06:17:23.018590+00:00,2026-06-30T22:16:14.980252+00:00,958,0,waived,entry,,,482eef39-7dbb-472a-b71b-127a3139c85d
۳۸و۲۸۵-۱۷,waived,2026-06-30T06:16:24.795893+00:00,2026-06-30T06:43:26.299669+00:00,27,1416,waived,entry,exit,,26512c74-7b2f-4706-ad61-63df7813c6aa
۹۳ص۹۹۱-۲۷,waived,2026-06-30T06:15:24.781432+00:00,2026-06-30T22:16:14.980252+00:00,960,0,waived,entry,,,d2c0a15a-7363-48b7-9262-85f516a483db
۷۶د۷۹۵-۱۷,waived,2026-06-30T06:14:41.712467+00:00,2026-06-30T22:16:14.980252+00:00,961,0,waived,entry,,,234655bc-12bd-4a9e-98ea-b3cffa5e58c2
۵۴ی۵۶۹-۱۷,waived,2026-06-30T06:11:27.703100+00:00,2026-06-30T22:16:14.980252+00:00,964,0,waived,entry,,,8abf62c3-b537-43b8-8381-227f02d828c4
۷۴م۲۷۴-۱۷,waived,2026-06-30T06:10:42.823314+00:00,2026-06-30T22:16:14.980252+00:00,965,0,waived,entry,,,56c50a8b-7b8b-4649-b4c4-7ca3f1869044
۸۵ق۷۶۸-۱۷,waived,2026-06-30T06:09:46.357390+00:00,2026-06-30T06:42:04.971584+00:00,32,1833,waived,entry,exit,,285eba16-27eb-41f6-ba79-5841693b1a78
۳۶ب۹۸۳-۱۷,waived,2026-06-29T10:11:46.584631+00:00,2026-06-30T22:16:14.980252+00:00,2164,0,waived,entry,,,b45b0a3c-6d71-4b0b-9e4b-44bb20918da5
۹۶ل۹۱۸-۱۷,waived,2026-06-29T10:11:25.854231+00:00,2026-06-30T22:16:14.980252+00:00,2164,0,waived,entry,,,ed1194cb-f2ff-4c8a-9282-8d421dcd00d2
۹۶ل۹۱۸-۱۷,flagged,2026-06-29T10:10:39.694228+00:00,,,0,,entry,,,7a567dd4-f763-4c90-b4f5-c51e3308df8d
۴۱ب۶۸۸-۱۷,waived,2026-06-29T10:10:06.666546+00:00,2026-06-30T22:16:14.980252+00:00,2166,0,waived,entry,,,15da9899-33e9-4313-ac6b-fc72dbee2af9
۳۱د۸۲۷-۱۷,waived,2026-06-29T10:10:01.648425+00:00,2026-06-30T22:16:14.980252+00:00,2166,0,waived,entry,,,41db34d1-62b7-41f5-a7ac-27dd2e5d61af
۱۸د۲۲۷-۱۷,waived,2026-06-29T10:07:58.263799+00:00,2026-06-29T10:11:06.837143+00:00,3,0,waived,entry,exit,,27ded965-f5d1-4253-b94d-848ab8769890
۷۷و۳۶۶-۱۷,waived,2026-06-29T10:07:29.880336+00:00,2026-06-29T10:10:59.086462+00:00,3,0,waived,entry,exit,,b3d6b141-4b1e-402c-bc7f-7f790bcff34e
۶۶م۳۹۸-۱۷,waived,2026-06-29T10:06:58.356494+00:00,2026-06-30T22:16:14.980252+00:00,2169,0,waived,entry,,,a5bdeb48-7538-4d6a-822b-6ecafcc46f2a
۴۱م۴۷۱-۱۷,waived,2026-06-29T10:05:06.027956+00:00,2026-06-30T22:16:14.980252+00:00,2171,0,waived,entry,,,a93cc1a9-10d2-49a2-b608-b84d2ff463d1
۳۹ن۳۵۶-۱۷,waived,2026-06-29T10:03:31.125265+00:00,2026-06-30T22:16:14.980252+00:00,2172,0,waived,entry,,,04d3ff9c-4b6f-4715-ae91-356c33a03208
۷۶ب۲۴۶-۱۷,waived,2026-06-29T10:03:11.319002+00:00,2026-06-30T22:16:14.980252+00:00,2173,0,waived,entry,,,149f595f-6a7d-4548-bd1c-e159f87132e7
۱۶ی۹۳۶-۱۷,waived,2026-06-29T10:01:37.710390+00:00,2026-06-30T22:16:14.980252+00:00,2174,0,waived,entry,,,90416f29-323e-467c-a4bd-35c1a3ebdf7b
۵۶د۱۴۱-۱۷,waived,2026-06-29T10:01:27.310192+00:00,2026-06-30T22:16:14.980252+00:00,2174,0,waived,entry,,,7214c655-ea8c-44a0-8da7-58bb92b1bf1e
۵۵ت۲۹۹-۱۷,waived,2026-06-29T10:00:50.067452+00:00,2026-06-30T22:16:14.980252+00:00,2175,0,waived,entry,,,2be1a185-b191-451e-9c89-33c2150db9fb
۶۳ج۸۹۹-۲۷,waived,2026-06-29T09:57:55.724585+00:00,2026-06-30T22:16:14.980252+00:00,2178,0,waived,entry,,,c45548a6-4c80-4e72-8dfc-de40300b343e
۲۳ی۵۸۲-۱۷,waived,2026-06-29T09:56:34.361695+00:00,2026-06-30T22:16:14.980252+00:00,2179,0,waived,entry,,,39da4a5b-0205-44d5-909a-3184bad80cf9
۹۳س۳۹۱-۲۷,waived,2026-06-29T09:55:40.473371+00:00,2026-06-29T09:59:55.638973+00:00,4,0,waived,entry,exit,,fa675a94-f749-4a42-afe8-6042504476aa
۸۳ع۳۶۳-۲۵,waived,2026-06-29T09:47:34.585227+00:00,2026-06-29T09:57:04.052604+00:00,9,0,waived,entry,exit,,c8ee3f1b-a4bb-4923-b845-36858e4dc0c9
۸۳ع۳۶۳-۲۵,flagged,2026-06-29T09:47:10.949079+00:00,,,0,,entry,,,b534a2ab-2a1a-4f54-93fc-fcf40daac86f
۲۲ب۷۷۴-۱۷,waived,2026-06-29T09:44:22.469768+00:00,2026-06-30T22:16:14.980252+00:00,2191,0,waived,entry,,,3e90d61e-b3a0-4a83-bc4b-c607c3e0c835
۹۴ی۸۹۴-۱۷,waived,2026-06-29T09:44:02.423346+00:00,2026-06-30T22:16:14.980252+00:00,2192,0,waived,entry,,,a8555579-a31c-4e0d-ac0b-961c59e3f81e
۸۲ب۶۶۶-۱۷,waived,2026-06-29T09:43:51.677156+00:00,2026-06-30T22:16:14.980252+00:00,2192,0,waived,entry,,,1746273b-f74e-4d7a-af23-beb5a36a943c
۸۲ب۶۶۶-۱۷,flagged,2026-06-29T09:43:49.381568+00:00,,,0,,entry,,,3939ce72-b9bf-4575-95dd-2f620ffdcf16
۸۲ب۶۶۶-۱۷,flagged,2026-06-29T09:43:47.384822+00:00,,,0,,entry,,,a0b5093d-656a-4b96-a89b-f6514d1fcf6a
۸۲ب۶۶۶-۱۷,flagged,2026-06-29T09:43:43.990973+00:00,,,0,,entry,,,ec00fc9b-11ed-4533-8353-288aa12978e6
۸۲ب۶۶۶-۱۷,flagged,2026-06-29T09:43:42.069724+00:00,,,0,,entry,,,465b45f0-3d2f-4191-b6e1-af4645344fbe
۸۲ب۶۶۶-۱۷,flagged,2026-06-29T09:43:39.634015+00:00,,,0,,entry,,,39b0b40a-8a3a-4a75-8b83-acb582b6173f
۸۲ب۶۶۶-۱۷,flagged,2026-06-29T09:43:36.495338+00:00,,,0,,entry,,,72f18ff0-1dc8-4a51-a3c6-485874100dd8
۸۲ب۶۶۶-۱۷,flagged,2026-06-29T09:43:32.086529+00:00,,,0,,entry,,,16e6a6ae-2e53-48e2-bb9b-e36d0ab5b2d7
۸۲ب۶۶۶-۱۷,flagged,2026-06-29T09:43:16.147995+00:00,,,0,,entry,,,7c6c637d-bdb6-449f-aa57-57ef66d55240
۹۱ق۵۷۱-۱۷,waived,2026-06-29T09:43:11.139651+00:00,2026-06-29T09:47:58.918142+00:00,4,0,waived,entry,exit,,a372119d-cd1c-4104-a111-84c765cba6bc
۸۸ی۹۵۳-۱۷,waived,2026-06-29T09:43:06.136758+00:00,2026-06-30T22:16:14.980252+00:00,2193,0,waived,entry,,,bbfe9bfd-c3bc-4050-88c9-e9da255f93a5
۱۱ن۵۳۷-۱۷,waived,2026-06-29T09:43:01.110169+00:00,2026-06-30T22:16:14.980252+00:00,2193,0,waived,entry,,,5538ff85-3737-48ca-9b6f-e2f240e4cf22
۵۶ب۴۳۲-۱۷,waived,2026-06-29T09:42:56.143417+00:00,2026-06-30T22:16:14.980252+00:00,2193,0,waived,entry,,,e839876b-e5e7-481f-bfbe-1d4a5760fb43
۳۶ب۶۳۲-۱۷,waived,2026-06-29T09:42:46.523725+00:00,2026-06-30T22:16:14.980252+00:00,2193,0,waived,entry,,,a4fae48f-2f24-4659-9f6b-eee9d3a144b9
۳۶ب۶۳۲-۱۷,flagged,2026-06-29T09:42:43.989805+00:00,,,0,,entry,,,41b0b0c2-aab0-412a-a919-3cce6793fb61
۳۶ب۶۳۲-۱۷,flagged,2026-06-29T09:42:39.160069+00:00,,,0,,entry,,,a5130ac1-60fa-4b46-b4dd-2d60e433712e
۳۶ب۶۳۲-۱۷,flagged,2026-06-29T09:42:30.548042+00:00,,,0,,entry,,,87c101ee-390b-4228-bf42-fa7b1925c827
۳۷ل۴۵۸-۱۷,waived,2026-06-29T09:42:25.555837+00:00,2026-06-30T22:16:14.980252+00:00,2193,0,waived,entry,,,bf07e887-171c-43f7-8607-c7db649e478d
۲۲ب۵۷۳-۱۷,waived,2026-06-29T09:42:20.520517+00:00,2026-06-30T22:16:14.980252+00:00,2193,0,waived,entry,,,38a07700-54c2-4343-b2bf-190e655204ed
۲۲ب۵۷۳-۱۷,flagged,2026-06-29T09:42:07.228031+00:00,,,0,,entry,,,2a9abf69-722e-4ae6-9cb4-e407a10dd7be
۲۲ب۵۷۳-۱۷,flagged,2026-06-29T09:42:03.256024+00:00,,,0,,entry,,,8338d821-b338-4f9f-bf3d-7ecf85027eec
۲۲ب۵۷۳-۱۷,flagged,2026-06-29T09:41:44.214460+00:00,,,0,,entry,,,176d5747-b3dc-4ce5-83e5-c3b4d45ec427
۲۲ب۵۷۳-۱۷,flagged,2026-06-29T09:40:13.233480+00:00,,,0,,entry,,,2dbdd9f5-dacd-4ea8-ac01-e43c0451fe9b
۲۲ب۵۷۳-۱۷,flagged,2026-06-29T09:40:11.248594+00:00,,,0,,entry,,,878c7539-e447-4b94-8612-a833de313e51
۸۷ه۵۷۲-۱۱,waived,2026-06-29T09:40:09.066431+00:00,2026-06-30T22:16:14.980252+00:00,2196,0,waived,entry,,,ef3d861c-2dd4-427e-a42f-5735e0f856e6
۲۴د۶۷۴-۲۷,waived,2026-06-29T09:40:07.033002+00:00,2026-06-30T22:16:14.980252+00:00,2196,0,waived,entry,,,fd457911-19db-4424-8545-198d9791b209
۶۶ج۱۶۷-۱۷,waived,2026-06-29T09:40:05.362347+00:00,2026-06-29T09:48:33.943733+00:00,8,0,waived,entry,exit,,61b1fa37-115d-46d9-bee1-e642438e6897
۴۳د۱۸۴-۳۷,waived,2026-06-29T09:40:02.706838+00:00,2026-06-29T09:47:21.119363+00:00,7,0,waived,entry,exit,,0fb9ac03-ca4b-4a6d-8b77-61f551eab2c1
۳۴و۶۳۲-۱۷,waived,2026-06-29T09:39:59.947290+00:00,2026-06-29T09:47:20.199982+00:00,7,0,waived,entry,exit,,84242807-97fc-4f02-a3c3-3f2b2d3cc5f0
۴۱ی۱۸۶-۱۷,waived,2026-06-29T07:48:38.883459+00:00,2026-06-29T09:45:43.226592+00:00,117,8916,waived,entry,exit,,5213cdeb-4eaf-40fa-b8cb-2f8b760144e7
۲۵ی۹۲۶-۱۷,waived,2026-06-29T07:47:56.769139+00:00,2026-06-29T09:44:42.789191+00:00,116,8833,waived,entry,exit,,f8e56dda-b671-4617-bf29-4dd83763ce41
۴۹ل۶۷۵-۱۷,waived,2026-06-29T07:47:33.024815+00:00,2026-06-29T10:00:23.769035+00:00,132,10166,waived,entry,exit,,9d4e7c08-c98f-4e88-b930-716e098300e5
۴۱ی۱۸۶-۱۷,flagged,2026-06-29T07:44:14.944491+00:00,,,0,,entry,,,e5e249f8-d5f8-4de3-bd4e-41d594ecfa8e
۳۵ه۹۱۸-۱۷,waived,2026-06-29T07:41:45.301735+00:00,2026-06-29T09:46:49.430979+00:00,125,9583,waived,entry,exit,,31e68a0a-70c7-48cd-abc5-f158ec61f87c
۱۳ط۵۸۴-۱۷,waived,2026-06-29T07:34:35.609383+00:00,2026-06-30T22:16:14.980252+00:00,2321,0,waived,entry,,,c1191672-3257-421d-abde-a12f320eb359
۱۳ط۵۸۴-۱۷,flagged,2026-06-29T07:34:18.401706+00:00,,,0,,entry,,,42eebe28-6f22-40e5-b589-c1ff2900d9d1
۷۴ل۶۳۶-۱۷,waived,2026-06-29T07:31:20.963670+00:00,2026-06-30T22:16:14.980252+00:00,2324,0,waived,entry,,,5d9d09bc-7b10-4578-938b-fad894fa77cb
۶۳ه۹۲۴-۱۷,waived,2026-06-29T07:29:23.963640+00:00,2026-06-30T22:16:14.980252+00:00,2326,0,waived,entry,,,5bb7d2fa-d8e8-43ef-afc2-4e810b97d9ab
۳۱ی۴۶۵-۱۷,waived,2026-06-29T07:28:13.823347+00:00,2026-06-30T22:16:14.980252+00:00,2328,0,waived,entry,,,038b7de4-b7ac-43cf-b8b1-948627586689
۵۸د۴۹۵-۱۷,waived,2026-06-29T07:23:56.755342+00:00,2026-06-30T22:16:14.980252+00:00,2332,0,waived,entry,,,43c66871-9b32-45d0-862d-5673c3a3d0f3
۳۴و۹۶۲-۱۷,waived,2026-06-29T07:19:18.902811+00:00,2026-06-30T22:16:14.980252+00:00,2336,0,waived,entry,,,7ff7b7e6-d8fa-427f-b185-d2ac7b56f951
۹۸ب۴۷۴-۱۷,waived,2026-06-29T07:18:58.510931+00:00,2026-06-29T09:44:51.967051+00:00,145,11250,waived,entry,exit,,15c9a1be-4c6a-4074-84e1-155c5368a7fc
۲۴س۸۹۸-۲۷,waived,2026-06-29T07:18:45.191069+00:00,2026-06-30T22:16:14.980252+00:00,2337,0,waived,entry,,,e81029e5-ff8a-4ff0-95e3-5c37e48135b6
۳۷ص۶۲۳-۱۷,waived,2026-06-29T07:18:28.622811+00:00,2026-06-30T22:16:14.980252+00:00,2337,0,waived,entry,,,bccdf88a-f6ed-4b19-97e4-71b965980c8b
۳۴ق۲۹۷-۱۷,waived,2026-06-29T07:16:39.020664+00:00,2026-06-30T22:16:14.980252+00:00,2339,0,waived,entry,,,4efac309-38fc-48e2-9a55-d543e375439f
۸۵ی۲۹۸-۱۷,waived,2026-06-29T07:12:35.988839+00:00,2026-06-30T22:16:14.980252+00:00,2343,0,waived,entry,,,ae4668f8-b7e9-4a96-aeeb-713411155fae
۳۹ی۸۴۱-۲۷,waived,2026-06-29T07:11:02.974720+00:00,2026-06-30T22:16:14.980252+00:00,2345,0,waived,entry,,,f6693f7f-48b8-4b42-a389-b212d2347395
۵۷ه۵۸۶-۱۷,waived,2026-06-29T07:04:03.918747+00:00,2026-06-29T09:44:43.866926+00:00,160,12500,waived,entry,exit,,a6f78116-c0fe-41bd-b1eb-a1141e0cada7
۳۱ن۲۸۸-۱۷,waived,2026-06-29T07:03:39.082600+00:00,2026-06-30T22:16:14.980252+00:00,2352,0,waived,entry,,,f41416f7-8fd3-42b4-a28e-715033dc0ab9
۱۲ی۲۱۴-۱۷,waived,2026-06-29T07:00:35.179662+00:00,2026-06-29T09:44:45.151763+00:00,164,12833,waived,entry,exit,,a6baabb8-b864-40d3-b4c2-91d47e67feee
۱۲ی۲۱۴-۱۷,flagged,2026-06-29T07:00:20.041779+00:00,,,0,,entry,,,c971023d-0efc-4d30-bf68-9e6662d5e26d
۱۲ی۲۱۴-۱۷,flagged,2026-06-29T07:00:02.904267+00:00,,,0,,entry,,,3b77913d-7118-4330-80c6-a98e4559590b
۱۷ه۵۴۲-۱۷,flagged,2026-06-29T06:57:12.326830+00:00,,,0,,entry,,,bdf5d404-eff1-440b-9bc2-74d5f13e188e
۴۳ج۹۷۳-۱۷,waived,2026-06-29T06:50:50.820495+00:00,2026-06-30T22:16:14.980252+00:00,2365,0,waived,entry,,,2467a4bb-99e6-4048-ac04-9ab72ae672f4
۸۳ق۵۹۸-۱۷,flagged,2026-06-29T06:48:27.169801+00:00,,,0,,entry,,,e30a5b3d-0d18-4729-825e-897fc6c493bd
۵۵ل۲۱۱-۱۷,waived,2026-06-29T06:46:13.368351+00:00,2026-06-30T22:16:14.980252+00:00,2370,0,waived,entry,,,72c1bf2c-fb0e-484f-90e1-bee572b1f307
۸۸ج۳۴۳-۱۷,waived,2026-06-29T06:43:16.284035+00:00,2026-06-29T09:45:40.169977+00:00,182,14333,waived,entry,exit,,7cb43ec2-574d-4e3d-b050-d5cc3e9332d4
۵۵ل۲۱۱-۱۷,flagged,2026-06-29T06:42:20.875864+00:00,,,0,,entry,,,d0fcae7e-827f-48a2-a0cf-3fdbf655cd0f
۲۳ه۹۶۳-۱۷,waived,2026-06-29T06:37:30.478559+00:00,2026-06-30T22:16:14.980252+00:00,2378,0,waived,entry,,,e681b491-5f10-40df-9b16-e2e0bde4bbca
۴۹ل۱۵۳-۱۷,waived,2026-06-29T06:33:54.035645+00:00,2026-06-30T22:16:14.980252+00:00,2382,0,waived,entry,,,266a2d63-04a2-4af2-9d19-105e2f4695e3
۳۴ق۲۹۷-۱۷,flagged,2026-06-29T06:32:58.118980+00:00,,,0,,entry,,,bd1bb677-03ce-497c-9bbd-b9deff5f4597
۷۵ط۸۱۹-۳۷,waived,2026-06-29T06:32:30.106930+00:00,2026-06-30T22:16:14.980252+00:00,2383,0,waived,entry,,,a1c277b8-5c26-4e6b-8756-abe28f1bc5e1
۷۵ص۶۶۹-۱۷,waived,2026-06-29T06:31:47.950763+00:00,2026-06-30T22:16:14.980252+00:00,2384,0,waived,entry,,,e4a655a9-26e7-42e8-8b5a-9266dac80bed
۷۹س۴۶۳-۱۷,waived,2026-06-29T06:28:52.002182+00:00,2026-06-30T06:38:08.978113+00:00,1449,40000,waived,entry,exit,,116fd766-aef8-45db-8982-28e4004c7e0e
۸۴م۳۹۶-۱۷,waived,2026-06-29T06:28:09.868388+00:00,2026-06-30T22:16:14.980252+00:00,2388,0,waived,entry,,,4ba1ee14-2d5f-4494-80a9-8de2cf649a0c
۲۵ی۹۲۶-۱۷,flagged,2026-06-29T06:24:41.719976+00:00,,,0,,entry,,,1bc942f0-002b-450c-882e-21430b3a713f
۵۱ن۹۹۷-۱۷,waived,2026-06-29T06:23:38.908499+00:00,2026-06-30T22:16:14.980252+00:00,2392,0,waived,entry,,,80894371-14ec-42dc-a286-def6c5c71825
۷۵و۵۱۸-۱۷,waived,2026-06-29T06:22:40.864298+00:00,2026-06-30T22:16:14.980252+00:00,2393,0,waived,entry,,,6086cbc5-6ff3-4e2b-9680-a20ce3b2262b
۷۵و۵۱۸-۱۷,flagged,2026-06-29T06:22:20.695665+00:00,,,0,,entry,,,68ca64b9-c5a0-40cd-945b-e16a45c40dee
۵۵س۹۵۱-۱۷,waived,2026-06-29T06:16:42.859776+00:00,2026-06-30T22:16:14.980252+00:00,2399,0,waived,entry,,,b1b46efb-252f-4d0b-8427-babe320646b5
